timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27
16:47:42.451308,13287.375,8578.9521484375,3520.743896484375,12934.9072265625,842.0064697265625,-8058.20849609375,-27749.017578125,4483.81640625,9420.6005859375,130974.6953125,30859.80078125,-14682.0458984375,-10556.9560546875,23342.900390625,81052.0390625,3911.03369140625,-13492.310546875,-36083.15625,106807.3125,410457.5,12438.3056640625,12492.2216796875,663123.5625,664553.0625,0.0,0.0,0.0
16:47:42.454306,13289.6103515625,8583.0654296875,3519.849853515625,12932.9404296875,596.6559448242188,-8102.55712890625,-27758.40625,4483.5478515625,9386.087890625,129598.0859375,30856.759765625,-14682.76171875,-10557.9404296875,23322.24609375,79841.921875,3887.339111328125,-13494.9033203125,-36384.03125,105503.21875,408996.53125,11453.3271484375,11506.974609375,662345.5625,663497.25,0.0,0.0,0.0
16:47:42.456302,13289.07421875,8581.27734375,3519.760498046875,12936.337890625,647.8004150390625,-8085.74755859375,-27758.31640625,4475.94775390625,9408.5302734375,128798.640625,30859.53125,-14679.9892578125,-10552.396484375,23332.08203125,79336.015625,3897.174560546875,-13485.068359375,-36310.53515625,104986.4140625,408021.28125,11193.40234375,11246.2451171875,662171.25,663321.8125,0.0,0.0,0.0
16:47:42.457301,13288.0009765625,8580.025390625,3516.720458984375,12942.6865234375,972.6395263671875,-8022.5322265625,-27750.447265625,4474.0703125,9470.9404296875,129736.0546875,30862.21484375,-14680.4365234375,-10548.5517578125,23355.59765625,80292.46875,3926.14453125,-13478.541015625,-35931.6875,105987.84375,408940.75,12088.5205078125,12139.486328125,662906.8125,664319.3125,0.0,16761598.0,0.0
16:47:42.457301,13284.2451171875,8577.7900390625,3515.55810546875,12941.970703125,1126.4306640625,-8009.5673828125,-27748.927734375,4472.37109375,9479.703125,131122.859375,30858.458984375,-14684.1025390625,-10548.4619140625,23357.38671875,81389.125,3931.777587890625,-13490.1650390625,-35791.48828125,107076.1796875,410500.03125,12885.73046875,12938.841796875,663569.8125,665058.375,0.0,0.0,0.0
16:47:42.458303,13289.1630859375,8584.853515625,3515.200439453125,12935.7119140625,881.2589721679688,-8072.33544921875,-27754.0234375,4475.5009765625,9420.2431640625,130921.9453125,30852.916015625,-14685.17578125,-10556.2412109375,23337.53515625,81007.8671875,3901.645263671875,-13501.0732421875,-36113.19921875,106599.515625,410394.40625,12408.2626953125,12461.1064453125,663094.625,664505.4375,0.0,0.0,0.0
16:47:42.460302,13287.6435546875,8583.6015625,3518.955810546875,12928.201171875,632.5107421875,-8115.34326171875,-27758.13671875,4476.931640625,9386.1767578125,129568.671875,30846.8359375,-14683.3876953125,-10553.6484375,23328.236328125,79812.59375,3880.99072265625,-13492.8466796875,-36397.62109375,105313.0390625,408922.84375,11441.79296875,11495.1728515625,662334.4375,663471.875,0.0,0.0,0.0
16:47:42.461303,13280.7587890625,8579.220703125,3521.459228515625,12930.97265625,668.4549560546875,-8095.04638671875,-27755.185546875,4474.51708984375,9407.546875,128771.7265625,30846.208984375,-14680.705078125,-10542.0244140625,23342.810546875,79308.03125,3888.948486328125,-13487.392578125,-36321.7109375,104805.8828125,407938.46875,11183.208984375,11236.052734375,662168.1875,663315.1875,0.0,0.0,0.0
16:47:42.463299,13275.3935546875,8576.0908203125,3521.459228515625,12939.9140625,980.3290405273438,-8029.4169921875,-27755.09765625,4473.35498046875,9463.162109375,129703.2421875,30847.4609375,-14682.4033203125,-10528.34375,23367.310546875,80266.9921875,3919.34912109375,-13487.9296875,-35932.671875,105800.25,408853.25,12081.009765625,12133.5849609375,662919.4375,664316.6875,0.0,0.0,0.0
16:47:42.464300,13271.7275390625,8573.5869140625,3514.3955078125,12938.037109375,1112.6610107421875,-8006.974609375,-27756.974609375,4473.17626953125,9472.6396484375,131103.8125,30847.103515625,-14688.2158203125,-10531.4736328125,23368.294921875,81369.28125,3923.19384765625,-13498.6591796875,-35780.578125,106873.5703125,410432.90625,12886.53515625,12938.3056640625,663581.5625,665064.75,0.0,0.0,0.0
16:47:42.466299,13276.01953125,8576.1806640625,3517.793212890625,12931.77734375,855.5972900390625,-8059.37060546875,-27762.607421875,4477.9150390625,9419.9755859375,130925.34375,30847.908203125,-14685.0859375,-10543.1865234375,23347.4609375,81006.796875,3896.548583984375,-13505.0966796875,-36097.8203125,106375.71875,410376.4375,12420.0654296875,12472.103515625,663111.625,664522.1875,0.0,0.0,0.0
16:47:42.468295,13278.1650390625,8579.130859375,3512.965087890625,12924.087890625,609.7103271484375,-8107.20703125,-27766.36328125,4481.40185546875,9382.9580078125,129560.890625,30847.4609375,-14682.224609375,-10547.8359375,23331.1875,79796.765625,3877.77197265625,-13503.666015625,-36386.625,105005.6328125,408916.75,11441.5244140625,11493.5634765625,662333.1875,663476.5,0.0,16761598.0,0.0
16:47:42.470293,13280.04296875,8581.8134765625,3512.517822265625,12926.3232421875,648.7839965820312,-8096.208984375,-27762.517578125,4480.3291015625,9406.1162109375,128787.2890625,30853.2734375,-14678.55859375,-10533.708984375,23341.6484375,79300.0703125,3891.720458984375,-13490.611328125,-36303.46875,104419.4375,407963.21875,11192.59765625,11245.1728515625,662173.625,663332.6875,0.0,0.0,0.0
