timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
18:50:13.333245,-1,0,-1,-3,0,0,0,-4
18:50:13.347235,0,-3,-2,0,-2,-1,0,1
18:50:13.348235,-4,0,2,-2,-5,1,1,1
18:50:13.370222,-1,0,0,2,-2,-2,1,0
18:50:13.370222,-1,-2,-1,-3,1,-3,-2,-2
18:50:13.384214,-3,1,0,-3,0,-4,-2,-2
18:50:13.384214,-2,2,-1,-3,-5,-4,-1,-2
18:50:13.406200,-3,-2,-2,8,6,-1,-2,-2
18:50:13.407198,-1,0,-3,-3,-1,1,-3,-5
18:50:13.429185,2,0,-1,-2,-1,-2,-1,1
18:50:13.429185,-3,1,0,-2,-1,-4,-1,-2
18:50:13.444176,1,-1,-3,-3,2,0,-2,-1
18:50:13.444176,-3,0,1,-1,-5,-1,-3,0
18:50:13.466164,-1,1,-2,-3,-3,-5,0,0
18:50:13.467161,-1,-4,-2,-3,-4,-5,1,-2
18:50:13.489148,-2,1,0,1,1,-1,0,-2
18:50:13.489148,0,1,0,-3,0,2,-3,-3
18:50:13.504139,-2,-1,1,1,5,4,1,0
18:50:13.504139,-1,-2,-2,-1,-3,-1,1,0
18:50:13.526127,-1,-3,0,-3,-1,-1,1,-1
18:50:13.527123,2,-2,1,0,-3,-3,1,0
18:50:13.549111,-3,0,0,-1,0,0,-1,-1
18:50:13.549111,-2,-1,-1,-1,-2,-2,1,-1
18:50:13.564101,0,-1,-2,0,-5,-2,1,1
18:50:13.564101,-5,-2,-3,13,2,-2,0,-1
18:50:13.587086,2,1,-1,-4,-4,-2,0,-1
18:50:13.587086,-3,2,1,-2,-6,1,-1,0
18:50:13.609073,-4,-3,0,-2,0,-1,-2,-1
18:50:13.609073,5,6,1,-1,3,5,1,-1
18:50:13.624063,-1,-1,0,1,-1,0,1,-1
18:50:13.632058,0,-2,-3,-6,-4,0,2,-3
18:50:13.646053,-2,-3,-1,-3,2,3,0,0
18:50:13.647053,0,-4,0,-1,0,-2,0,0
18:50:13.669036,1,1,-3,0,0,2,-1,-1
18:50:13.670035,3,1,0,1,0,-2,1,3
18:50:13.684026,1,-2,0,-6,-6,-3,1,-1
18:50:13.692022,0,0,0,0,3,-1,-3,3
18:50:13.706015,-1,0,-3,-2,-2,1,0,0
18:50:13.707012,2,1,1,-3,-2,0,-1,0
18:50:13.728997,-1,-1,0,-2,-2,-1,-1,-3
18:50:13.729998,5,2,1,1,1,4,-1,-1
18:50:13.743990,0,-3,-2,0,-1,-2,0,-1
18:50:13.751985,1,0,1,0,0,1,-2,0
18:50:13.766975,2,-1,-4,-3,0,0,-1,1
18:50:13.766975,-1,3,0,-2,-3,0,-4,-2
18:50:13.788961,1,-4,0,-1,2,-1,-2,1
18:50:13.789962,-3,-3,-4,-1,-1,1,-3,2
18:50:13.803964,-2,-2,-2,0,1,-4,0,-2
18:50:13.811948,-2,-3,0,-3,-3,-2,-3,-5
18:50:13.826939,0,-3,-1,-2,-7,-1,-1,-1
18:50:13.826939,-2,0,-2,-2,0,1,3,-3
18:50:13.848924,-4,0,0,-4,-1,-1,-1,0
18:50:13.849924,-3,-1,0,-3,-3,0,-2,1
18:50:13.863918,0,-1,-1,4,1,-3,-1,0
18:50:13.871911,8,1,-2,-3,-3,-5,-2,2
18:50:13.893895,3,2,-5,-1,-2,-3,-2,1
18:50:13.894897,-1,1,0,-1,-1,1,-3,0
18:50:13.908890,0,0,-1,-13,-9,-3,1,-4
18:50:13.916882,2,-2,0,3,7,1,-1,-1
18:50:13.923884,-1,2,0,-3,-5,0,-1,-3
18:50:13.931872,-1,-1,0,-1,2,1,-3,0
18:50:13.946864,-1,-3,-6,0,-5,-2,-1,-3
18:50:13.946864,0,0,-4,-2,2,0,-1,-1
18:50:13.968851,-5,1,-1,-2,-5,1,-1,-6
18:50:13.969849,1,2,1,-1,1,0,-2,-2
18:50:13.983843,-2,-3,1,-1,1,-1,-4,1
18:50:13.991836,-1,-1,0,-2,0,4,-1,-1
18:50:14.006827,-6,-5,-3,-5,-3,0,-1,0
18:50:14.006827,-2,0,-3,0,-4,-1,0,-2
18:50:14.028835,2,-2,2,2,2,0,-1,0
18:50:14.029813,-5,-2,-1,-10,-5,0,0,-3
18:50:14.043826,0,2,1,1,3,-2,0,2
18:50:14.051798,2,-2,-2,-5,-5,0,-2,2
18:50:14.066790,-1,-1,-3,-1,1,2,1,0
18:50:14.066790,0,1,-1,-1,1,-2,0,0
18:50:14.088780,0,0,-1,3,-1,-2,-1,1
18:50:14.089774,-2,0,-1,-2,-2,0,0,-3
18:50:14.103768,1,-1,1,3,2,0,2,4
18:50:14.111767,-2,-1,-1,-1,0,-1,0,-5
18:50:14.126753,-6,-3,-2,-2,1,4,-1,-1
18:50:14.126753,-3,0,-3,0,0,-3,-1,2
18:50:14.148739,-3,-1,3,-2,2,1,0,-1
18:50:14.149737,-1,-1,-1,-3,1,-3,-3,-2
18:50:14.163732,-3,-3,-1,0,0,-1,1,-3
18:50:14.171723,0,1,-1,-2,-1,-2,3,0
18:50:14.186715,-1,1,-1,-1,-2,-1,-4,-2
18:50:14.186715,-5,-4,-4,-3,2,0,-3,-4
18:50:14.208706,1,0,0,-3,-4,-2,-1,-1
18:50:14.209700,-1,-1,0,10,2,-1,0,0
18:50:14.224691,1,-2,-1,-4,0,-1,-2,0
18:50:14.231686,-6,-2,-3,0,-2,-2,0,2
18:50:14.246678,5,3,0,0,-1,-3,-2,0
18:50:14.246678,0,0,0,1,-1,2,0,-2
18:50:14.269663,-1,-2,-2,-2,-1,-2,-1,-2
18:50:14.269663,-4,-5,-1,0,-1,0,-1,-3
18:50:14.291650,3,-1,-2,1,7,0,2,5
18:50:14.291650,0,1,-3,1,1,1,-2,0
18:50:14.306640,1,0,-1,0,0,-1,-1,0
18:50:14.313638,0,1,2,2,-3,1,1,0
18:50:14.328629,-4,-2,0,1,0,0,1,0
18:50:14.329626,3,2,0,0,0,1,-3,1
18:50:14.351614,5,3,-2,7,-4,-2,1,0
18:50:14.352612,2,2,2,-2,6,-1,-1,0
18:50:14.366604,1,-1,0,-4,-3,-1,-1,1
18:50:14.367602,-4,0,2,0,-1,-3,-2,1
18:50:14.388591,3,1,0,-2,2,1,1,0
18:50:14.389588,0,-2,0,-2,2,-3,0,-1
18:50:14.411576,0,-3,-3,1,-4,0,-2,1
18:50:14.411576,-1,1,0,1,-3,-3,-3,-2
18:50:14.426567,-1,-2,0,0,-5,-1,0,-3
18:50:14.426567,-3,-1,0,-2,2,0,3,-1
18:50:14.449554,-1,1,-3,-1,-1,-1,-2,-1
18:50:14.449554,1,-1,-1,-3,4,0,0,-1
18:50:14.471539,0,0,1,-6,-1,0,-3,0
18:50:14.472536,0,0,-1,4,0,-1,1,2
18:50:14.486529,-2,-1,-5,0,-3,-3,0,1
18:50:14.487528,0,-1,-2,-3,-4,-4,0,1
18:50:14.508517,-1,-1,-2,-4,-1,-2,-3,2
18:50:14.509516,0,1,-3,-3,-6,-1,0,-1
18:50:14.531501,13,5,1,3,4,1,0,5
18:50:14.532501,0,-3,1,-1,-2,-1,-3,-4
18:50:14.546491,-2,-2,-3,-1,-1,0,-3,-3
18:50:14.547509,0,-1,-1,-2,0,0,-1,-1
18:50:14.569478,-2,-1,0,-1,5,1,0,-1
18:50:14.569478,-1,-3,-3,-1,1,0,0,-2
18:50:14.591466,-4,-1,2,-2,1,-2,-2,-1
18:50:14.592462,1,1,3,-12,2,2,1,1
18:50:14.606454,1,-3,-1,1,-1,-3,-5,-5
18:50:14.607455,2,0,-3,-1,2,-1,-1,1
18:50:14.629443,-2,0,0,-1,-3,2,-1,-1
18:50:14.629443,-3,1,-4,-3,-3,-1,-1,1
18:50:14.652426,-1,-2,-4,0,2,0,-2,2
18:50:14.652426,0,-3,-2,0,-1,-2,-1,-2
18:50:14.667419,-5,-4,1,0,-4,0,-1,-3
18:50:14.667419,-1,-1,-3,1,-1,0,0,2
18:50:14.689406,-3,-5,-1,0,-4,-4,-2,2
18:50:14.690405,-1,-2,0,1,2,3,-3,-1
18:50:14.712392,2,-1,0,2,9,3,2,3
18:50:14.712392,-4,1,-3,0,-2,0,0,0
18:50:14.727381,-2,-2,-4,0,-1,1,-1,-2
18:50:14.727381,-1,2,-3,0,-4,-4,0,-2
18:50:14.749369,-1,-1,-2,-1,3,-3,1,0
18:50:14.750365,-3,1,1,-15,-6,0,-2,-1
18:50:14.772351,-1,1,1,2,-5,2,-2,-2
18:50:14.772351,0,-1,1,-4,-1,-2,-3,0
18:50:14.787345,0,-2,-1,1,1,-2,-2,-2
18:50:14.787345,0,-3,1,-5,-2,2,-1,0
18:50:14.809328,-2,0,-1,1,1,-1,1,2
18:50:14.810328,-1,-1,0,0,2,0,-1,-1
18:50:14.832314,-3,-1,-1,1,-4,0,-2,-2
18:50:14.832314,3,-3,1,3,1,1,0,0
18:50:14.847305,-5,-3,-2,-2,-2,-2,-1,-3
18:50:14.847305,3,0,-1,-4,-3,-4,1,-1
18:50:14.869295,-2,2,1,0,5,1,-2,2
18:50:14.870291,0,-1,-3,2,1,-1,-3,-1
18:50:14.892277,-1,-4,0,2,-4,2,-3,-1
18:50:14.892277,-4,-3,-4,0,-5,1,-1,-1
18:50:14.907268,-2,-3,-1,-7,-4,-2,-2,-3
18:50:14.907268,-4,-2,0,0,1,4,0,2
18:50:14.929257,3,1,2,-1,-4,0,-2,4
18:50:14.930253,-2,-2,0,0,2,1,0,-1
18:50:14.952240,0,-2,-2,0,-3,1,-2,-3
18:50:14.952240,0,-1,1,-2,-6,-3,0,2
18:50:14.967234,0,0,0,-3,2,-1,-3,-1
18:50:14.974229,-4,-1,-1,0,-3,-1,-2,-2
