timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
18:51:44.151920,0,1,0,-2,-2,0,1,-1
18:51:44.170908,-3,-1,-4,-3,-4,-3,-1,-2
18:51:44.171907,1,-2,-1,-1,1,0,-1,1
18:51:44.186898,0,-3,-2,-2,-2,1,0,0
18:51:44.187900,0,-3,0,1,-2,0,0,2
18:51:44.201888,1,1,-3,-3,0,-2,-3,-1
18:51:44.209882,0,1,-2,1,-1,-3,-1,0
18:51:44.223884,0,3,-1,-4,-3,-3,-1,2
18:51:44.224873,-4,-4,-4,-5,-6,1,-1,1
18:51:44.246861,-3,-4,-2,-2,0,-2,-1,0
18:51:44.247860,2,-1,1,-1,-2,-1,1,2
18:51:44.261873,-3,-1,-1,-1,-1,-1,-1,-1
18:51:44.269847,-2,-4,-2,-2,-4,-1,-2,-1
18:51:44.284837,-2,-1,0,1,0,1,0,3
18:51:44.284837,-2,-1,-2,-3,-1,-2,1,-1
18:51:44.306822,-3,0,0,-3,-2,1,-1,0
18:51:44.307824,2,0,-1,-3,-2,0,-1,-1
18:51:44.321814,3,-1,1,0,0,-1,1,0
18:51:44.329808,-2,-4,-3,-4,0,0,-2,1
18:51:44.344806,-2,1,-1,-3,3,-1,-1,-1
18:51:44.344806,-3,2,2,0,-2,1,-1,0
18:51:44.366790,-6,0,-3,1,-1,-1,-1,0
18:51:44.367786,4,-4,-3,-2,-2,-3,0,2
18:51:44.381779,-3,1,-2,-1,4,2,-1,-1
18:51:44.389770,-1,-1,0,-1,-2,-3,-6,-1
18:51:44.404763,-2,1,-1,1,-3,0,-3,3
18:51:44.404763,1,2,-1,-1,0,0,-3,-1
18:51:44.426748,2,0,0,2,-1,-4,1,0
18:51:44.427749,-3,-1,-5,0,-3,-2,-2,-3
18:51:44.449735,-6,0,-1,1,-2,0,1,-1
18:51:44.449735,2,0,2,3,7,1,3,0
18:51:44.464724,-1,1,-3,0,-3,-1,0,-5
18:51:44.464724,12,2,1,-3,-1,-1,2,4
