timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
16:40:10.242278,-2,-2,-2,-1,-3,2,1,-1
16:40:10.243279,-2,-3,0,-5,-3,-3,-1,0
16:40:10.243279,1,1,-3,2,0,-1,-2,2
16:40:10.266265,0,-2,-3,-3,-1,1,0,1
16:40:10.266265,-1,-2,1,-4,-1,1,-1,0
16:40:10.281255,-1,-1,0,-2,0,-2,-2,-1
16:40:10.281255,0,2,-1,-1,-1,1,2,0
16:40:10.302243,0,-1,1,-1,-4,2,-3,0
16:40:10.303240,-1,-1,-3,1,1,-2,-2,2
16:40:10.325227,-3,-2,1,1,-4,-1,0,0
16:40:10.325227,-1,0,1,-2,0,-1,-2,1
16:40:10.341217,-1,1,-3,-2,-3,-2,-3,-2
16:40:10.341217,-3,-1,0,0,-2,1,-2,-2
16:40:10.362204,-2,-2,0,-1,-1,-4,-2,1
16:40:10.363203,-1,-2,-3,-1,-2,-1,-3,0
16:40:10.385191,-1,-2,2,-1,1,-1,0,-1
16:40:10.386219,-1,0,1,1,-2,-1,-2,0
16:40:10.401181,0,0,2,-1,-1,-2,-3,1
16:40:10.401181,-1,-1,-2,0,1,-4,2,0
16:40:10.422173,-3,-1,-4,-3,-4,2,0,0
16:40:10.423167,2,0,-1,0,-1,1,1,1
16:40:10.445154,-1,2,-1,-3,-3,-1,-1,-2
16:40:10.445154,2,-2,-2,-1,0,1,1,0
16:40:10.466142,1,2,0,-2,-2,-2,-2,-1
16:40:10.467143,0,-1,-2,-1,-2,-1,-1,2
16:40:10.482131,0,-2,-3,-1,-3,-2,2,-2
16:40:10.483131,0,1,-2,-4,3,-4,-1,0
16:40:10.505116,1,2,-2,2,-1,0,0,0
16:40:10.506116,1,1,-3,0,-2,0,0,-4
16:40:10.526106,-4,-2,-1,-3,-1,0,2,-2
16:40:10.527103,1,1,-2,-2,-1,1,-1,-1
16:40:10.542099,0,-1,-3,-3,-1,0,1,1
16:40:10.543092,-3,0,2,1,1,0,4,-1
16:40:10.565080,0,1,-1,0,-1,-3,-1,0
16:40:10.566088,-2,1,1,-3,-3,-2,-2,0
16:40:10.587065,-3,0,-4,0,1,0,0,-3
16:40:10.588068,0,-1,-1,0,-3,0,1,-1
16:40:10.603057,2,0,3,-1,-3,-1,-2,-1
16:40:10.604059,0,-1,-2,-2,-2,-1,1,-2
16:40:10.626043,1,0,0,-2,-1,-3,1,-2
16:40:10.626043,0,1,-1,-2,0,-2,2,-3
16:40:10.647031,-1,0,-1,-2,1,0,-2,-3
16:40:10.648030,-4,-1,-1,0,2,1,0,-1
16:40:10.663018,1,-2,0,-3,-4,-1,-1,-4
16:40:10.663018,1,-1,-1,0,-3,-3,-1,0
16:40:10.685006,1,0,1,3,1,0,2,2
16:40:10.686006,0,0,-3,-2,-2,-2,-4,2
16:40:10.706994,-1,0,-2,-2,-2,-2,-2,-3
16:40:10.707993,-1,0,-1,-3,0,-1,2,-3
16:40:10.722984,-3,-2,-2,1,2,-2,-2,-1
16:40:10.723983,-1,-1,-2,-1,0,-2,0,1
16:40:10.745967,-2,1,0,0,-3,2,-1,-4
16:40:10.745967,2,-4,-1,0,-1,-3,-3,-3
16:40:10.766956,-3,0,2,-1,1,-1,-2,0
16:40:10.767953,0,-4,-1,2,1,-4,-3,-1
16:40:10.783944,-4,-1,-1,1,-3,0,0,-1
16:40:10.783944,-3,-5,-2,-3,-3,-2,-2,-3
16:40:10.805933,3,1,0,-1,1,1,-1,-1
16:40:10.812926,-1,0,-2,-1,-1,1,-1,-1
16:40:10.822922,-1,-2,0,-4,-3,-3,-2,-2
16:40:10.835914,-3,-2,-5,2,-4,1,-2,-3
16:40:10.842910,1,-1,-1,-4,-1,-2,0,-3
16:40:10.843909,0,-2,-1,-2,-1,-3,-1,-1
16:40:10.865893,1,-1,-3,-1,1,0,-2,1
16:40:10.866893,-2,-1,-1,2,0,-2,0,1
16:40:10.880886,-1,-3,-1,-3,0,0,-1,-2
16:40:10.887882,-2,0,1,0,1,-1,-1,0
16:40:10.911865,1,0,0,1,-4,-3,0,-3
16:40:10.911865,1,0,0,0,0,1,0,0
16:40:10.925856,0,0,0,0,-1,1,2,-1
16:40:10.926854,-2,-1,-1,0,-2,-2,0,0
16:40:10.946842,-1,2,0,-3,0,1,0,-4
16:40:10.955839,0,-3,0,0,-1,1,-5,3
16:40:10.962832,0,-4,-1,-2,-2,-1,1,-2
16:40:10.963832,3,1,1,0,1,-3,-2,-2
16:40:10.985819,-1,0,1,-1,2,1,1,-2
16:40:10.985819,0,-1,-1,1,-5,-5,-2,-4
16:40:11.006808,-1,0,-2,-1,1,2,0,-1
16:40:11.007804,-2,0,-1,0,-3,0,0,-2
16:40:11.030790,-2,1,1,-4,-2,0,-2,-2
16:40:11.037787,-2,2,-2,1,0,1,-1,2
