timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27
18:52:44.671389,-25152.80859375,-23241.685546875,-21615.701171875,-20522.98046875,-28068.3125,-24818.849609375,-17134.03125,-32658.26171875,458.69097900390625,-45381.34765625,5060.7119140625,-38933.38671875,-37777.44921875,26535.318359375,-23552.84375,-4430.615234375,-66224.1640625,-53976.3046875,-76232.296875,149904.046875,-7115.6123046875,-7070.01123046875,657823.625,659143.875,-2101540352.0,0.0,0.0
18:52:44.672389,-25151.466796875,-23236.498046875,-21615.880859375,-20554.990234375,-28097.37109375,-24916.041015625,-17133.2265625,-32657.546875,437.94708251953125,-46098.53515625,5010.193359375,-38933.38671875,-37781.65234375,26535.05078125,-23572.603515625,-4457.08154296875,-66288.625,-54198.5,-76582.171875,148550.375,-8026.55615234375,-7980.4189453125,657025.0625,658164.5,-2139092480.0,0.0,0.0
18:52:44.674388,-25148.78515625,-23233.90625,-21613.01953125,-20562.232421875,-28102.55859375,-24924.53515625,-17127.32421875,-32655.3125,445.5472106933594,-46444.1171875,5015.28955078125,-38930.52734375,-37777.09375,26537.46484375,-23566.166015625,-4449.57080078125,-66279.421875,-54174.0,-76601.84375,147114.078125,-8527.0927734375,-8481.7607421875,656698.6875,657681.1875,0.0,0.0,0.0
18:52:44.675409,-25148.515625,-23237.662109375,-21615.880859375,-20527.896484375,-28068.9375,-24809.908203125,-17118.025390625,-32647.533203125,477.7360534667969,-45901.82421875,5075.107421875,-38929.18359375,-37767.16796875,26539.341796875,-23543.27734375,-4414.52099609375,-66196.4453125,-53905.7578125,-76221.296875,147572.03125,-7885.19384765625,-7840.12939453125,657199.375,658455.75,-2101474816.0,0.0,0.0
18:52:44.677383,-25148.78515625,-23242.9375,-21612.75,-20498.48046875,-28045.064453125,-24740.880859375,-17127.59375,-32648.337890625,490.5221862792969,-45202.34375,5106.84912109375,-38929.0078125,-37764.12890625,26537.912109375,-23533.798828125,-4399.85693359375,-66156.8359375,-53771.1015625,-75978.0078125,149402.234375,-6959.7646484375,-6914.96826171875,658008.625,659353.125,-2138502656.0,0.0,0.0
18:52:44.679383,-25154.41796875,-23245.798828125,-21616.23828125,-20518.330078125,-28064.37890625,-24818.669921875,-17137.517578125,-32653.970703125,466.8276062011719,-45395.296875,5059.28125,-38928.91796875,-37769.8515625,26535.140625,-23552.486328125,-4430.615234375,-66210.8359375,-53982.83203125,-76230.5078125,149897.078125,-7124.4638671875,-7079.66796875,657801.75,659122.9375,-2137978368.0,16761344.0,0.0
18:52:44.681379,-25157.279296875,-23249.642578125,-21625.08984375,-20561.6953125,-28099.16015625,-24924.087890625,-17148.962890625,-32658.26171875,440.1824035644531,-46115.1640625,5008.85205078125,-38929.90234375,-37778.25390625,26527.896484375,-23577.611328125,-4463.072265625,-66274.5,-54209.05078125,-76575.015625,148529.921875,-8037.55419921875,-7993.0263671875,657009.875,658142.1875,0.0,0.0,0.0
18:52:44.683378,-25161.48046875,-23248.48046875,-21625.8046875,-20577.7890625,-28107.38671875,-24937.947265625,-17145.296875,-32660.140625,438.3047180175781,-46440.5390625,5011.6240234375,-38927.0390625,-37777.359375,26523.515625,-23579.310546875,-4457.70751953125,-66268.78125,-54186.25,-76597.5546875,147115.421875,-8531.6533203125,-8487.3935546875,656692.5,657671.125,-2137912832.0,0.0,0.0
18:52:44.684382,-25162.197265625,-23249.017578125,-21624.28515625,-20542.025390625,-28073.05078125,-24831.90234375,-17136.892578125,-32658.44140625,463.8769836425781,-45892.97265625,5069.83203125,-38925.51953125,-37769.3125,26521.28125,-23560.17578125,-4423.283203125,-66196.0859375,-53914.96875,-76219.2421875,147595.5,-7884.12060546875,-7839.05615234375,657203.9375,658460.375,-2138174976.0,0.0,0.0
18:52:44.686378,-25158.888671875,-23249.822265625,-21622.943359375,-20507.2421875,-28047.8359375,-24764.6640625,-17137.16015625,-32658.44140625,476.75250244140625,-45207.171875,5098.265625,-38924.71484375,-37768.8671875,26519.134765625,-23549.892578125,-4408.61962890625,-66162.5546875,-53781.921875,-75973.625,149409.40625,-6971.83544921875,-6926.234375,657998.3125,659342.8125,-2138830336.0,0.0,0.0
