timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
16:46:52.192036,1,-2,0,-1,-1,-3,-3,-3
16:46:52.207024,1,1,0,1,-2,-1,-2,1
16:46:52.208024,0,1,-3,2,-1,-2,-3,-3
16:46:52.237006,2,-3,-2,1,0,-1,1,-2
16:46:52.237006,-1,-3,-5,-2,-1,0,1,3
16:46:52.246999,-2,-2,-2,-2,-2,0,1,-2
16:46:52.246999,1,0,-1,-3,-1,-2,1,1
16:46:52.266012,-4,-3,-2,-1,-2,0,-3,-4
16:46:52.266985,-1,0,-2,-1,1,-1,0,-3
16:46:52.288971,-3,-2,-4,-2,-4,0,-3,-3
16:46:52.288971,3,-1,-3,-3,2,-2,0,0
16:46:52.303962,-1,-1,-3,0,-3,0,0,-1
16:46:52.303962,-1,0,-1,-3,0,-1,-2,-3
16:46:52.326025,2,-1,-3,-2,0,-1,0,0
16:46:52.326949,-3,-1,1,-2,-2,1,-1,-1
16:46:52.348936,-2,-2,0,1,-1,2,0,0
16:46:52.348936,-3,-2,-1,0,0,3,-3,-2
16:46:52.363925,-3,1,-4,-3,-4,-4,0,-2
16:46:52.363925,1,-2,0,1,-2,2,1,1
16:46:52.385915,-2,0,0,0,-4,-4,-1,-2
16:46:52.386911,-3,-2,-1,0,-1,-2,-3,0
16:46:52.408898,-2,-3,-2,-2,-1,-2,-3,-2
16:46:52.409897,-1,0,1,0,1,-1,2,1
16:46:52.423889,0,0,-2,-1,-2,0,-1,2
16:46:52.431884,-2,-1,-3,-3,-4,3,0,-2
16:46:52.446874,-2,-1,-1,-1,-2,0,0,-1
16:46:52.446874,-2,0,1,1,1,-1,-2,-1
16:46:52.468861,-2,-3,1,-1,-2,0,0,0
16:46:52.469862,0,-3,-1,-2,-1,-2,-3,-2
16:46:52.483854,4,0,1,-1,1,-4,0,0
16:46:52.484851,2,2,3,1,2,-1,1,2
16:46:52.506837,-3,-3,-1,1,-2,-1,-1,-1
16:46:52.506837,1,-2,-2,-1,-4,-3,-3,-3
16:46:52.536821,-1,-1,-1,-2,-4,-3,-2,1
16:46:52.536821,-2,-1,-3,-3,0,0,-1,-2
16:46:52.543817,-1,-1,-1,0,-2,-1,2,1
16:46:52.544814,-1,-2,-1,1,-2,-4,-2,-1
16:46:52.566803,-1,-3,-2,-3,-3,-3,0,-4
16:46:52.566803,-2,0,-1,0,-3,-2,0,2
16:46:52.589786,1,-3,-2,1,0,1,-2,-1
16:46:52.589786,1,0,-1,1,-1,2,-2,0
16:46:52.603780,0,-3,-3,-2,-4,-3,0,-1
16:46:52.604779,0,-4,1,0,-4,0,3,0
16:46:52.626765,-1,-2,1,1,-3,0,1,-2
16:46:52.626765,-3,-3,-2,2,-1,0,-2,-2
16:46:52.648751,1,-3,-2,-2,-1,-3,-1,1
16:46:52.649751,-1,-1,-1,0,0,-3,2,-1
16:46:52.663743,-3,-1,0,-1,0,-1,-1,-5
16:46:52.664739,1,3,-1,2,1,2,0,2
