timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27
15:43:14.816407,23498.033203125,36432.671875,3440.629638671875,-92539.96875,246375.890625,196980.15625,13459.048828125,22886.625,1971.9241943359375,14920.154296875,16202.521484375,21028.970703125,-29668.90234375,-13186.6064453125,112328.59375,50092.453125,-28810.35546875,9180.16796875,-16865.076171875,174148.625,-34726.6640625,-34690.72265625,656880.3125,658441.375,0.0,0.0,0.0
15:43:14.818411,23420.869140625,36290.50390625,3396.81689453125,-83586.5546875,254561.96875,205579.484375,13430.615234375,22853.09375,10423.283203125,21664.69921875,15963.2509765625,21008.046875,-29710.033203125,-12479.1669921875,120163.2734375,58007.69140625,-28890.916015625,16960.033203125,-9104.4345703125,182770.59375,-26904.77734375,-26866.41796875,664594.4375,666239.8125,0.0,49668.0,0.0
15:43:14.819407,23315.451171875,36087.8046875,3329.130859375,-89641.5390625,248703.59375,199378.40625,13414.7001953125,22829.7578125,4461.99951171875,15645.654296875,14390.021484375,21007.958984375,-30919.08203125,-15231.40234375,114304.7265625,51847.8203125,-29890.201171875,11128.666015625,-15101.126953125,177081.765625,-32620.173828125,-32583.693359375,658838.0625,660441.625,0.0,0.0,0.0
15:43:14.822406,23311.337890625,36076.00390625,3329.935791015625,-101670.78125,237527.984375,187616.515625,13431.509765625,22842.365234375,-7032.01025390625,5716.20166015625,13608.5478515625,21024.767578125,-31642.078125,-17599.427734375,103469.3359375,40764.39453125,-30450.734375,370.8869934082031,-25940.18359375,165937.84375,-43370.44140625,-43338.25390625,648324.5,649612.25,0.0,0.0,0.0
15:43:14.825404,23422.658203125,36291.21875,3395.83349609375,-104252.859375,235337.8125,185331.546875,13462.4462890625,22878.845703125,-9337.0888671875,4561.78466796875,14628.755859375,21035.318359375,-30933.744140625,-16556.0625,101504.3828125,38905.22265625,-29851.6640625,-1549.7138671875,-27768.8671875,163808.5625,-45412.82421875,-45381.7109375,646508.75,647665.6875,0.0,0.0,0.0
15:43:14.828399,23497.67578125,36447.9609375,3440.003662109375,-92830.296875,246105.25,196682.234375,13466.4697265625,22885.908203125,1702.7896728515625,14644.2236328125,16181.509765625,21026.734375,-29663.44921875,-13244.724609375,112065.09375,49811.16015625,-28831.9921875,8969.8681640625,-17112.572265625,174708.90625,-35011.8046875,-34977.203125,656588.0625,658152.375,0.0,0.0,0.0
15:43:14.830401,23424.71484375,36308.92578125,3396.995849609375,-83927.21875,254247.859375,205235.875,13437.58984375,22851.216796875,10108.9052734375,21358.01171875,15959.7646484375,21005.544921875,-29713.072265625,-12517.078125,119862.125,57682.4921875,-28905.3125,16715.93359375,-9383.13671875,182817.46875,-27231.224609375,-27192.59765625,664255.4375,665910.4375,0.0,0.0,0.0
15:43:14.833399,23323.498046875,36109.17578125,3340.39697265625,-89791.3984375,248564.375,199225.765625,13424.8037109375,22828.86328125,4324.1240234375,15512.7861328125,14419.349609375,21007.33203125,-30898.78515625,-15208.244140625,114174.0,51702.5234375,-29881.884765625,11051.4130859375,-15192.2392578125,176819.015625,-32776.0234375,-32738.736328125,658671.5,660282.625,0.0,0.0,0.0
15:43:14.834397,23313.3046875,36081.27734375,3332.88623046875,-101724.25,237468.171875,187547.484375,13436.8740234375,22840.396484375,-7088.51953125,5643.15087890625,13627.6826171875,21023.248046875,-31631.080078125,-17576.091796875,103405.046875,40696.7109375,-30449.03515625,351.8419189453125,-25959.763671875,165322.296875,-43453.8671875,-43421.140625,648231.0625,649528.6875,0.0,0.0,0.0
15:43:14.834397,23423.462890625,36285.23046875,3397.800537109375,-104395.65625,235188.125,185167.03125,13465.0390625,22878.93359375,-9476.57421875,4403.2548828125,14629.203125,21033.53125,-30940.80859375,-16565.09375,101348.5390625,38750.08984375,-29861.23046875,-1663.000732421875,-27885.908203125,162799.640625,-45581.546875,-45549.62890625,646334.0,647494.5625,0.0,49668.0,0.0
15:43:14.837396,23503.576171875,36447.87109375,3443.222412109375,-93165.59375,245783.625,196344.0625,13473.265625,22889.75390625,1387.2496337890625,14337.4462890625,16185.0859375,21026.01953125,-29678.916015625,-13287.375,111730.328125,49487.9296875,-28842.185546875,8673.9091796875,-17390.021484375,173343.765625,-35344.9609375,-35309.55078125,656248.5,657815.3125,0.0,0.0,0.0
15:43:14.840394,23430.34765625,36315.62890625,3399.499267578125,-84168.1875,254010.015625,204998.75,13449.9287109375,22856.22265625,9880.9013671875,21138.591796875,15991.05859375,21011.177734375,-29700.197265625,-12507.0634765625,119610.4296875,57451.1796875,-28892.435546875,16489.359375,-9573.3193359375,181484.328125,-27477.470703125,-27438.84375,664002.875,665657.5625,0.0,0.0,0.0
15:43:14.843392,23323.765625,36106.58203125,3337.714599609375,-89862.21875,248485.25,199166.046875,13432.4931640625,22830.919921875,4260.01416015625,15445.1005859375,14455.6513671875,21013.0546875,-30889.6640625,-15168.90234375,114077.4375,51629.47265625,-29868.205078125,10958.958984375,-15244.1884765625,175718.5,-32864.5390625,-32828.86328125,658575.75,660191.625,0.0,0.0,0.0
