timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
16:44:21.435517,-2,2,2,-2,4,1,-1,2
16:44:21.448508,-3,-1,0,-14,-44,3,-3,0
16:44:21.449509,-1,-4,-1,2,4,-1,2,-1
16:44:21.471493,4,-3,-3,0,4,-4,-1,2
16:44:21.471493,1,-1,-1,0,-8,-1,1,2
16:44:21.485561,1,-3,3,1,0,-3,-3,-2
16:44:21.486484,-2,1,-1,2,1,-1,-2,-1
16:44:21.508471,1,0,-2,1,-4,0,-2,0
16:44:21.508471,0,-2,-1,-2,1,2,-1,-4
16:44:21.530456,-2,1,0,1,0,1,-1,-1
16:44:21.531455,0,-1,0,5,2,0,-1,1
16:44:21.545448,-2,2,-4,8,22,-4,-1,-1
16:44:21.546446,-3,2,3,4,-4,0,-2,-2
16:44:21.575438,1,1,-3,-13,-17,-2,-1,-1
16:44:21.576428,1,-1,0,-1,3,-2,-2,2
16:44:21.590422,-4,1,0,6,10,0,-4,-2
16:44:21.591419,-3,-3,-1,0,1,-2,0,0
16:44:21.605413,-2,1,1,-1,-4,-4,-1,-2
16:44:21.606416,1,-1,-1,-2,-2,-1,-2,-1
16:44:21.628396,1,1,0,0,1,-2,0,1
16:44:21.628396,3,0,0,0,-3,1,0,-2
16:44:21.650385,0,-4,0,-2,-1,-1,0,-1
16:44:21.652382,2,2,1,-3,-4,-5,-4,-1
16:44:21.665375,2,0,-2,-29,-54,-4,0,-2
16:44:21.666372,-4,-4,0,15,16,0,0,0
16:44:21.688359,1,1,-1,-8,-1,3,1,4
16:44:21.688359,3,0,-5,-4,-1,-1,-2,-6
16:44:21.710350,5,2,1,-3,-4,-5,-2,-1
16:44:21.711344,2,2,-1,-1,-2,-1,1,2
16:44:21.725338,-3,2,-2,-1,7,4,6,2
16:44:21.726335,0,0,0,1,5,-2,-1,-3
16:44:21.748322,-1,1,1,-3,1,-1,1,-2
16:44:21.749321,0,2,-2,1,-2,-3,-1,1
16:44:21.771307,-4,-2,-4,-1,-2,0,0,0
16:44:21.771307,1,-1,2,0,-2,3,-2,1
16:44:21.786299,-3,-4,-3,-1,0,-4,-4,-1
16:44:21.786299,-3,0,-2,-13,-42,-2,-1,1
16:44:21.809286,0,-2,0,20,29,-1,-1,-2
16:44:21.816282,0,-2,-2,-2,5,-3,1,-3
16:44:21.831273,0,0,0,-1,2,-2,0,-1
16:44:21.832271,0,0,1,-3,-4,-1,-2,-1
16:44:21.846261,-2,0,-3,-6,-7,-3,-2,1
16:44:21.854258,-1,-2,0,5,1,-1,0,0
16:44:21.868250,-1,-2,-4,-29,-5,-4,-2,-3
16:44:21.869249,1,0,-1,-3,-8,-3,-4,0
16:44:21.891234,0,-2,-4,-1,-3,-4,0,-4
16:44:21.891234,-1,1,1,-5,-35,-1,1,1
16:44:21.921217,-4,-2,-1,4,13,3,-1,0
16:44:21.922216,1,-3,-1,5,3,0,1,-1
16:44:21.936208,-3,1,3,-9,-22,1,-1,1
16:44:21.937206,0,-3,-3,3,6,-3,1,1
16:44:21.951195,0,-3,1,-1,-3,-1,1,-3
16:44:21.952197,-4,-1,0,-2,-4,-2,-1,0
16:44:21.974182,2,0,-4,-2,-6,0,0,0
16:44:21.974182,-3,0,-1,1,-1,-5,0,-1
16:44:21.996168,-3,0,-1,-23,2,1,-4,-1
16:44:21.997170,-1,-1,-3,5,22,0,-2,3
16:44:22.011159,0,-1,-3,6,11,-3,-2,-2
16:44:22.012161,-2,-1,-2,-3,5,-4,-1,-1
16:44:22.033147,0,-2,-2,-8,-20,0,-2,-1
16:44:22.034148,-1,-2,0,4,13,2,-4,-2
16:44:22.049135,-2,-1,-1,0,1,0,0,0
16:44:22.049135,-1,1,1,-1,1,-3,0,1
16:44:22.071124,-3,-6,-2,2,2,1,-2,-5
16:44:22.072120,-3,0,1,-2,-11,-5,1,-2
16:44:22.094107,3,2,0,5,11,2,0,1
16:44:22.094107,-3,-3,0,-16,-48,1,2,-1
16:44:22.109098,-4,-5,-4,0,-1,-3,1,-2
16:44:22.109098,-2,0,0,-3,9,0,-1,-2
16:44:22.131087,-2,-2,-2,-9,-5,-3,0,-1
16:44:22.132084,-1,0,1,-3,-9,0,-4,-3
16:44:22.154071,0,-2,-1,-13,-32,-2,-1,-4
16:44:22.154071,-8,-3,-1,1,7,0,1,0
16:44:22.169061,0,1,3,2,3,1,1,-3
16:44:22.169061,-1,0,-1,-2,-6,-1,-1,1
16:44:22.199042,-3,-2,-3,-5,0,1,-2,-1
16:44:22.199042,-1,-2,-3,4,2,-4,-1,0
16:44:22.221031,-2,-4,1,0,-4,0,-1,0
16:44:22.222028,-2,-1,-1,-2,-3,-2,-1,-1
16:44:22.228024,-2,0,-1,-19,-42,-1,-1,0
16:44:22.229023,-2,0,2,9,12,1,1,-3
16:44:22.251013,-3,-2,-1,1,5,0,-1,-2
16:44:22.252010,-1,-1,0,6,12,0,-1,0
16:44:22.273998,-1,0,-2,9,6,-2,1,0
16:44:22.273998,-1,0,0,-4,0,-6,-1,1
16:44:22.288986,-2,-2,1,4,4,-1,-2,2
16:44:22.288986,-2,-3,0,-4,-6,4,0,-2
16:44:22.310973,-2,2,-1,-1,-1,-1,-1,0
16:44:22.311972,-1,-5,-2,1,-2,1,-4,-1
16:44:22.340954,-1,-1,-1,-20,-33,-4,-3,-1
16:44:22.341954,2,-1,2,12,28,4,-1,0
16:44:22.348949,0,-1,-1,-3,-2,0,-2,1
16:44:22.348949,0,0,0,-1,-7,-1,-1,0
16:44:22.370936,-1,-2,0,-3,-3,0,-1,-3
16:44:22.371936,-1,0,0,-15,-27,-2,1,3
16:44:22.400920,0,0,2,28,15,3,-1,-4
16:44:22.401916,0,-1,-1,-11,-6,-2,0,-2
16:44:22.408912,-2,-4,0,0,3,4,2,3
16:44:22.415911,-6,-2,-1,-1,-2,-2,1,0
16:44:22.430899,-5,-1,-1,2,20,-3,0,3
16:44:22.431898,0,2,0,7,16,0,-1,1
16:44:22.453884,-1,0,0,-1,2,-1,0,-2
16:44:22.453884,-5,2,0,-2,-6,-1,-2,-1
16:44:22.468875,2,0,-1,-3,-1,-1,1,-1
16:44:22.475873,0,-1,-1,-3,-4,-1,-2,0
16:44:22.490862,-3,-1,-1,3,8,-6,-2,-2
16:44:22.491863,-1,0,-1,-8,-11,-5,-3,-2
16:44:22.513847,-2,1,-1,0,-1,0,1,1
16:44:22.514849,-2,-2,-2,-7,-4,-2,0,-2
16:44:22.528841,-4,-2,-2,-1,8,-3,-2,-1
16:44:22.535839,1,4,2,10,-1,-3,-4,-2
16:44:22.550827,0,0,-4,1,-3,-3,-2,-1
16:44:22.551823,10,0,1,-5,-3,-9,0,3
16:44:22.573813,0,-2,-4,-1,-6,1,-1,0
16:44:22.574812,-1,-2,3,-6,-2,0,2,-2
16:44:22.588804,-4,-3,-1,7,13,-2,-2,-2
16:44:22.596796,0,-2,0,0,3,0,-2,-2
16:44:22.610789,-1,-2,-4,-9,-11,-3,-1,-2
16:44:22.611786,0,0,-1,-1,20,0,1,0
16:44:22.633776,-1,0,1,3,7,-5,-2,-3
16:44:22.634775,-1,0,0,-2,-2,-5,-1,-1
16:44:22.648763,0,-2,0,-1,0,-1,-3,0
16:44:22.655761,-4,-3,-3,-2,-4,-2,-1,-2
16:44:22.685741,3,-3,-1,6,-4,-2,-2,-1
16:44:22.686740,-1,-2,2,-1,8,1,-1,-2
16:44:22.693735,-5,-3,0,12,21,1,-3,-2
16:44:22.693735,-2,-1,-1,-4,8,-3,-3,-4
16:44:22.708726,-2,0,-2,-2,5,-2,2,-2
16:44:22.716725,4,1,-1,-3,-6,-1,0,0
16:44:22.731712,0,-1,0,2,8,-1,-1,2
16:44:22.731712,0,-3,-3,3,1,0,-2,-2
16:44:22.753699,0,1,-2,1,5,-2,2,0
16:44:22.754698,-1,-1,-2,-2,-1,0,1,-4
16:44:22.768689,-1,0,1,-1,-3,-4,-4,-5
16:44:22.775690,-2,2,-2,-4,-2,0,1,-1
16:44:22.790678,0,-1,3,0,1,1,1,-1
16:44:22.791675,-1,-2,-3,-16,-13,-5,0,-1
16:44:22.813664,-2,0,0,41,31,-3,-3,1
16:44:22.821659,2,-4,-1,-3,11,2,-6,1
16:44:22.828652,-4,-4,-1,-5,-4,-3,-1,-2
16:44:22.836647,12,1,-2,3,-1,3,-1,2
16:44:22.851638,-3,-4,-1,-14,-40,-3,-2,2
16:44:22.851638,-1,-1,2,4,10,-1,-2,-1
16:44:22.873624,0,-2,-1,-2,0,1,-2,0
16:44:22.874626,-1,2,-3,-1,-2,0,0,1
16:44:22.888615,1,0,-1,2,-2,-5,-3,-4
16:44:22.896610,-5,-2,1,1,4,2,-1,-1
16:44:22.911600,-3,-1,-2,-2,-4,1,-2,0
16:44:22.926591,-1,-3,0,-2,-4,-6,-3,-5
16:44:22.933586,3,0,-1,5,17,2,0,0
16:44:22.934588,-1,-2,0,28,30,1,-3,0
16:44:22.948577,2,1,0,-21,-46,-10,-1,-3
16:44:22.956575,-5,-3,-1,-25,9,0,-3,0
16:44:22.970566,-2,0,-1,-5,-1,-1,-3,1
16:44:22.971564,-3,-2,-3,-5,-5,-1,-2,-1
16:44:22.993549,-1,-1,-4,-2,-5,-1,3,1
16:44:22.994549,1,1,-5,-1,2,1,-1,-3
16:44:23.016535,-6,-5,0,-1,0,-2,-4,-1
16:44:23.016535,-1,3,-3,-2,-3,-2,1,-1
16:44:23.031527,-2,-1,-5,3,3,2,0,-3
16:44:23.031527,0,-3,-2,-2,-8,-2,-2,-2
16:44:23.053515,-4,-3,-1,6,3,1,-1,-3
16:44:23.054512,0,0,-1,4,15,0,-2,-3
16:44:23.076498,1,0,-2,-7,-10,-4,0,0
16:44:23.076498,1,0,-2,2,5,-2,-2,1
16:44:23.091490,-3,-1,0,0,0,-3,1,0
16:44:23.091490,12,2,-1,-3,0,-2,-3,0
16:44:23.113475,-4,0,0,0,2,2,-3,-3
16:44:23.114475,-2,-1,2,-3,-2,-5,-3,0
16:44:23.143459,-1,0,-1,-5,-9,0,-1,-2
16:44:23.144459,3,1,-1,0,6,2,1,1
16:44:23.151451,-3,-3,-1,-2,-3,-2,-2,0
16:44:23.151451,-4,-2,-1,-3,-6,-3,-2,-1
16:44:23.173441,0,0,1,-13,6,-4,-1,-1
16:44:23.174438,-3,0,-1,-3,-13,0,-1,-3
16:44:23.196424,-2,0,1,2,12,-1,-2,-1
16:44:23.196424,-1,-1,-1,-2,-3,-2,0,-3
16:44:23.211414,0,0,-1,-4,-2,1,0,-3
16:44:23.211414,1,1,0,2,-3,-3,0,0
16:44:23.233401,-5,0,-2,-1,0,1,3,-3
16:44:23.234401,3,-1,-2,-1,0,-1,1,0
16:44:23.256386,-3,-3,-2,-8,-7,-1,2,1
16:44:23.256386,0,0,0,1,7,1,1,2
16:44:23.271381,-3,0,-4,3,2,-4,-4,-4
16:44:23.271381,2,0,0,-3,-5,-3,0,-1
16:44:23.293364,-2,0,1,14,23,-1,-1,1
16:44:23.294366,-1,-3,-2,-4,-3,-2,0,1
16:44:23.316350,1,-5,-1,0,6,-3,-1,3
16:44:23.316350,1,1,-3,-4,1,1,0,1
16:44:23.331341,-1,1,0,23,-4,-5,-2,-1
16:44:23.338340,-3,0,-1,-3,2,0,1,-2
16:44:23.353326,-4,-1,-3,-4,-1,1,-1,-2
16:44:23.354329,-3,-1,2,3,10,-3,-3,2
16:44:23.376312,-3,-3,-4,3,1,-1,-2,-3
16:44:23.376312,1,-1,-1,0,13,-1,0,-2
16:44:23.391306,3,2,-1,1,12,-3,-3,-1
16:44:23.398298,-2,2,0,1,2,0,-3,-1
16:44:23.413292,-4,-3,-2,1,6,0,1,1
16:44:23.414289,1,1,0,3,5,2,2,1
16:44:23.436275,-3,-6,-2,-1,5,1,-1,0
