timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
15:44:15.138997,-3,0,-3,8,16,-3,-2,-3
15:44:15.148989,1,-1,0,11,9,-1,0,0
15:44:15.156985,1,2,-6,1,6,4,1,3
15:44:15.171975,-2,-1,3,35,3,-2,-1,-3
15:44:15.178972,0,-2,-4,-14,-13,-2,-2,-1
15:44:15.193961,0,0,3,4,2,1,1,-1
15:44:15.193961,-2,-1,1,-4,0,4,2,0
15:44:15.215948,-1,0,-3,-6,-7,-1,4,0
15:44:15.216948,1,0,-1,1,1,-6,-7,-3
15:44:15.230938,-4,-3,-1,2,5,-1,-6,-5
15:44:15.238933,-1,0,-1,1,-35,0,6,12
15:44:15.253924,-2,-2,0,-23,22,0,-5,0
15:44:15.253924,-2,-3,-1,13,-3,-5,-7,-2
15:44:15.268914,-3,-3,-1,-1,8,3,0,-2
15:44:15.276913,2,2,0,-6,-5,1,1,4
15:44:15.291904,0,-3,-2,-5,-4,-3,0,-4
15:44:15.298899,-1,-1,-3,-2,-3,-3,-2,-3
15:44:15.313887,0,0,3,9,7,1,-4,-1
15:44:15.313887,-1,0,0,-6,0,1,-1,1
15:44:15.328880,1,-2,-1,-1,1,1,-2,0
15:44:15.335876,2,-1,1,2,6,3,3,2
15:44:15.351866,-4,-3,1,-7,5,2,-1,-3
15:44:15.358862,0,2,2,34,-12,-4,3,0
15:44:15.373852,-1,-3,0,9,9,-1,-4,-3
15:44:15.374851,2,1,-1,-24,0,2,-1,-1
15:44:15.388843,-1,-1,-1,2,-11,1,1,2
15:44:15.396839,0,-1,0,-4,-5,1,0,3
15:44:15.411830,0,-1,-3,0,-3,2,-4,1
15:44:15.418821,0,-1,0,0,7,0,-3,-1
15:44:15.433812,-3,-2,0,-5,-2,1,2,1
15:44:15.434815,1,0,-1,-6,-4,-2,0,-2
15:44:15.448806,-1,0,-2,0,6,3,0,-2
15:44:15.456803,-3,1,1,17,7,-2,-1,1
15:44:15.471788,2,1,-1,-14,-33,-3,-2,2
15:44:15.478787,2,-4,0,4,7,0,-3,-4
15:44:15.493777,-1,0,-7,-12,3,2,-3,0
15:44:15.494778,-1,1,-1,7,-5,1,-2,-1
15:44:15.508768,-1,2,4,10,-3,-5,0,-3
15:44:15.516764,-1,0,-2,0,2,2,-1,-1
15:44:15.531754,-2,0,-2,-2,3,0,0,-2
15:44:15.538747,-2,-1,-1,-1,-4,-2,-1,0
15:44:15.553740,-2,0,-2,22,14,1,0,-1
15:44:15.554738,-1,2,0,22,-47,-3,-1,0
15:44:15.583722,0,-1,-2,3,14,-1,5,2
15:44:15.584718,2,0,0,6,2,-1,-1,-3
15:44:15.591717,-4,0,-1,9,13,0,-1,0
15:44:15.598713,0,0,-3,-1,0,-1,-2,1
15:44:15.613703,3,-1,-3,-6,-2,-1,-2,2
15:44:15.621696,-1,1,0,-4,-3,-1,0,0
15:44:15.628694,1,-3,-1,0,-1,-1,-3,-3
15:44:15.636688,-1,-1,-4,-37,2,4,0,-3
15:44:15.658676,-3,-1,-2,7,3,-3,-1,-1
15:44:15.659673,0,-1,0,-7,-4,0,-1,-1
15:44:15.673667,2,-1,0,2,9,-3,0,2
15:44:15.674666,-1,-1,-1,-33,2,2,2,-2
15:44:15.688655,0,0,-1,6,-3,-1,-1,-2
15:44:15.696649,-3,0,-1,-5,1,-3,2,1
15:44:15.711643,-4,-1,-3,7,-2,-1,-4,-3
15:44:15.718637,-1,-4,-3,-5,-9,-3,-5,-5
15:44:15.733629,-3,-1,0,1,0,-3,-2,2
15:44:15.734628,0,-2,-1,9,-1,-1,-1,3
15:44:15.748618,-1,0,-2,1,-61,-4,2,-2
15:44:15.756615,-2,1,1,3,20,3,-1,-2
15:44:15.771605,0,-1,-2,4,7,1,-1,-2
15:44:15.778598,-2,0,1,-7,1,-1,-3,-3
15:44:15.794592,-2,-2,-1,11,5,-1,-2,0
15:44:15.801587,0,0,0,-4,1,0,-2,-2
15:44:15.816578,-2,-1,0,15,-3,-2,1,0
15:44:15.816578,-3,-1,-1,5,2,-2,1,-1
15:44:15.831568,-1,0,-1,2,0,1,2,0
15:44:15.838562,-1,-1,1,-2,-6,-5,-1,0
15:44:15.853553,0,1,0,0,11,-1,-2,-1
15:44:15.861550,0,-1,-1,8,-4,1,0,1
15:44:15.876540,0,-1,-2,0,-18,-5,-2,-2
15:44:15.877540,0,-1,0,8,12,3,1,5
15:44:15.891531,-2,-4,-1,-3,-4,-2,1,-4
15:44:15.898528,0,-2,-4,5,2,-2,0,-1
15:44:15.914517,-4,0,-2,-3,-14,-4,-1,2
15:44:15.921511,-1,-1,1,0,-2,4,-1,1
15:44:15.936504,-1,-3,-1,-2,0,0,-5,-2
15:44:15.937500,-1,1,-1,-3,-6,-1,2,-1
15:44:15.951494,-1,-1,0,24,44,-4,-2,1
15:44:15.966485,-2,-4,-3,13,8,-4,-2,0
15:44:15.974479,-3,-4,-1,0,6,3,1,-2
15:44:15.981476,-1,2,0,27,0,1,-1,2
15:44:15.996466,0,-2,0,3,1,-3,-1,-1
15:44:15.997465,0,-1,0,2,2,-3,0,-5
15:44:16.011457,0,-1,-4,-5,1,-2,3,-2
15:44:16.018449,0,0,1,2,-13,0,-2,-3
15:44:16.033443,-1,-1,-2,5,4,2,-1,0
15:44:16.041438,1,3,1,4,-20,1,-1,-1
15:44:16.056429,-1,-1,-2,-20,9,-5,-4,-1
15:44:16.057427,-2,-1,2,9,4,2,1,4
15:44:16.071420,-3,-2,0,3,0,0,-2,-3
15:44:16.078415,2,0,0,-6,-1,2,2,1
15:44:16.101401,-3,-1,-2,-2,-2,-3,-1,-1
15:44:16.102401,-1,0,1,-7,-2,-4,-2,2
15:44:16.116392,-2,1,2,16,-50,1,0,0
15:44:16.117391,-2,-1,-4,-24,-2,-2,1,-4
15:44:16.131383,-1,-1,-4,-33,3,6,1,-1
15:44:16.139376,0,1,3,10,1,-1,0,-2
15:44:16.154366,-1,0,1,-3,2,-1,-1,-2
15:44:16.161361,-4,-2,-1,3,3,0,0,-3
15:44:16.184349,-2,2,1,0,-3,-5,2,-1
15:44:16.184349,-3,0,2,0,6,3,-1,2
15:44:16.191346,-1,-1,-2,-1,-10,-1,3,2
15:44:16.199341,-2,-2,-2,-2,1,-2,-1,1
15:44:16.214332,0,0,2,8,8,2,-1,0
15:44:16.221327,2,0,-2,-44,-32,2,1,-1
15:44:16.236318,-6,-3,-4,20,19,-1,-6,-6
15:44:16.237315,-2,2,2,-1,-2,0,0,-1
15:44:16.251308,-2,-3,-1,-2,-5,3,-4,-1
15:44:16.259303,0,1,-1,0,4,-1,1,0
15:44:16.274294,-3,-2,-5,9,8,1,-2,-3
15:44:16.281289,-3,-1,1,1,-9,-2,-1,1
15:44:16.296280,-2,0,-1,-27,3,1,-1,-1
15:44:16.297279,0,-3,-2,-15,12,-1,-1,1
15:44:16.319265,-4,0,0,1,8,-3,-2,-4
15:44:16.319265,-1,2,-2,1,6,-1,-1,-3
15:44:16.334256,0,-4,-3,-7,-6,-3,-4,1
15:44:16.341253,3,-1,0,5,2,-1,0,4
15:44:16.356244,-2,-4,-3,-11,-1,-1,-1,-1
15:44:16.357243,1,2,2,7,-26,-6,0,1
15:44:16.371231,-2,-3,-3,-5,3,1,-1,-2
15:44:16.379228,1,-3,0,13,4,-1,1,-1
15:44:16.394223,-1,-2,-3,-28,-6,-3,2,-2
15:44:16.402214,-3,-2,-1,4,11,2,-2,-2
15:44:16.416206,0,-1,-2,12,21,3,1,-2
15:44:16.417203,0,-2,-1,-10,0,0,-2,-3
15:44:16.431196,2,0,-2,-11,6,3,0,3
15:44:16.439189,1,4,3,4,-1,-1,0,2
15:44:16.454185,-3,-2,-1,-9,-12,-3,-2,-3
15:44:16.461177,0,1,0,5,-3,-1,2,-1
15:44:16.476168,-3,-1,-4,-66,-22,0,-1,-3
15:44:16.477165,-3,-3,-2,17,8,0,-2,-3
15:44:16.491159,0,-2,-3,-1,30,2,2,2
15:44:16.499156,3,2,1,5,6,0,3,0
15:44:16.514145,-2,-1,-2,-3,7,2,0,1
15:44:16.521137,-1,0,1,7,-6,-1,-3,-2
15:44:16.536132,-5,-5,-2,-5,6,-3,-3,-3
15:44:16.537128,0,-4,0,6,-5,-2,0,2
15:44:16.551119,-2,1,0,19,9,3,1,-1
15:44:16.559118,0,-1,1,4,-1,2,1,1
15:44:16.574108,2,0,-2,5,-1,-3,1,0
15:44:16.581101,1,-2,-2,4,-11,-3,2,2
15:44:16.596094,-2,-3,0,3,36,1,-1,-3
15:44:16.597092,0,-1,-1,-4,7,-2,-1,2
15:44:16.611083,-3,0,-3,-3,0,-2,0,5
15:44:16.619081,1,-2,-4,-3,-1,-3,-2,-1
15:44:16.634070,1,-1,-1,-14,-8,0,-1,2
15:44:16.641066,1,-2,2,34,12,3,2,-1
15:44:16.656056,2,0,-5,-8,-1,0,-1,1
15:44:16.657057,-1,1,0,0,4,0,-1,1
15:44:16.671046,-3,-1,-1,-7,-3,1,0,-2
15:44:16.686036,-3,2,-3,7,-20,2,-3,-5
15:44:16.701029,-3,-2,-1,-6,12,0,0,-1
15:44:16.702026,-2,-1,0,-1,-5,-2,-1,-1
15:44:16.717017,-1,1,-2,0,-2,2,2,-1
15:44:16.724015,1,-2,0,1,-5,-5,-3,-3
15:44:16.731009,-5,0,0,15,13,0,0,-1
15:44:16.747001,1,-1,-3,-13,-13,2,-1,-1
15:44:16.753996,-5,-6,-2,5,8,-3,-3,-6
15:44:16.761989,0,-1,1,-2,-2,-1,-1,-2
15:44:16.776983,0,-3,-3,-4,6,-2,-1,-3
15:44:16.783978,4,0,-1,-6,0,-3,-1,-1
15:44:16.798969,-3,-1,1,4,16,-4,-1,0
15:44:16.799967,0,0,1,3,6,1,0,-3
15:44:16.813959,0,1,-1,-41,-17,-5,1,-1
15:44:16.820951,1,1,1,14,7,-2,-4,0
15:44:16.836945,-2,0,-7,6,-4,-8,-3,-2
15:44:16.843941,-2,0,1,4,-2,0,-3,-3
15:44:16.858931,0,0,1,-2,-2,0,2,-1
15:44:16.859930,3,2,0,-3,-4,-2,-1,1
15:44:16.873922,1,1,-3,-3,-23,-3,-2,1
15:44:16.880914,-1,-1,-1,1,13,0,-3,0
15:44:16.896908,-1,2,5,39,3,2,-2,1
15:44:16.911896,0,-3,-8,2,9,4,-2,-1
15:44:16.918894,0,0,3,-1,0,3,2,-4
15:44:16.918894,0,1,2,-11,-1,1,-2,1
15:44:16.933885,1,2,-4,-11,-1,-2,2,-2
15:44:16.941880,1,-3,3,3,24,0,-1,-4
15:44:16.956870,-3,-2,-5,-43,0,0,-1,-4
15:44:16.963866,-2,3,-6,3,-1,-5,-1,-5
15:44:16.978857,-2,-4,3,7,7,-2,1,3
15:44:16.979856,-1,0,-5,-11,-1,0,1,1
15:44:16.993847,-5,-3,-1,3,5,2,-3,-2
15:44:17.001842,4,3,7,-7,26,7,2,-1
15:44:17.016834,0,-4,-6,-45,-39,-2,0,4
15:44:17.023829,1,-4,5,-13,76,1,-5,-2
15:44:17.038819,3,-1,-48,-50,12,-3,0,1
15:44:17.039817,-3,1,3,9,-60,6,1,-2
15:44:17.053810,5,6,24,82,-1,-7,1,3
15:44:17.061805,2,4,-19,16,-62,-7,-1,-1
15:44:17.076796,-4,-6,-28,-121,-128,-5,-1,-4
15:44:17.083792,-12,-12,-23,3,65,-14,-11,-12
15:44:17.098783,3,6,10,8,57,26,7,4
15:44:17.099783,-6,-7,-46,49,94,-26,-8,-9
15:44:17.121765,5,5,3,-46,75,23,5,3
15:44:17.121765,-14,-22,-17,65,82,21,-1,-11
15:44:17.136756,1,10,6,21,-128,-58,-8,-2
15:44:17.143754,-6,-7,-59,67,-109,3,-3,-4
15:44:17.158745,5,18,68,127,127,33,6,4
15:44:17.159742,14,24,29,127,127,73,19,13
15:44:17.173734,-24,-32,2,-128,127,-106,-34,-26
15:44:17.181728,-20,-30,-68,-53,127,24,-5,-10
15:44:17.196722,51,74,-15,-128,-128,106,37,36
15:44:17.203717,-8,-9,-6,127,127,-41,-12,-12
15:44:17.218708,-58,-94,-40,32,127,-37,-38,-40
15:44:17.219705,39,25,-1,-128,-128,-103,23,31
15:44:17.233697,-10,-2,11,25,-43,-24,-20,-10
15:44:17.241695,11,8,59,127,127,127,26,11
15:44:17.256685,28,42,18,47,127,11,1,11
15:44:17.263680,2,1,-55,-128,-128,-9,2,-1
15:44:17.278671,-103,-123,-69,127,127,-73,-69,-74
15:44:17.279669,54,112,45,-53,-128,32,33,20
15:44:17.293663,2,9,27,3,43,-10,-14,-3
15:44:17.301657,19,47,75,90,127,26,18,12
15:44:17.316648,-12,-95,-128,-128,-128,-72,19,-5
15:44:17.323642,-14,-58,20,120,127,68,1,4
15:44:17.338631,41,107,84,-112,-65,-55,9,2
15:44:17.339632,-4,17,-69,-128,-128,43,22,31
15:44:17.353624,-123,-128,-78,63,-3,74,-40,-63
15:44:17.361619,83,127,106,-128,-128,13,23,26
15:44:17.376610,-54,-112,-94,-13,-82,-28,-10,-12
15:44:17.383605,17,-1,-44,-106,-128,-101,-4,8
15:44:17.406590,47,122,126,52,-128,58,1,4
15:44:17.407591,-109,-128,-128,-128,-128,-128,-30,-25
15:44:17.428578,-114,-128,-60,36,127,127,-8,-48
15:44:17.429577,18,-15,-4,-128,-94,-128,-12,8
15:44:17.436573,0,-33,-26,127,127,60,8,8
15:44:17.444567,-34,-128,-128,-101,-128,-71,-9,-2
15:44:17.458559,72,127,108,-9,127,-88,-5,20
15:44:17.459556,-45,-87,-99,127,127,127,21,-13
15:44:17.473550,-25,-128,-64,127,-51,-39,-11,-8
15:44:17.481545,37,75,75,127,-128,30,9,11
15:44:17.496535,-32,-94,-83,-128,20,76,1,-10
15:44:17.503531,-46,-82,-28,17,127,127,1,-20
15:44:17.518523,30,48,69,-10,-128,-89,3,5
15:44:17.519518,15,22,7,-116,21,-79,-2,2
15:44:17.533510,5,39,42,6,-121,-8,-1,3
15:44:17.541508,1,5,33,113,127,-8,5,10
15:44:17.556499,21,40,36,-128,30,56,4,6
15:44:17.563497,-20,-33,-38,-84,110,-37,-5,-10
15:44:17.578485,-47,-127,-76,127,127,48,5,-7
15:44:17.579484,6,22,29,-52,-128,-51,-2,-4
15:44:17.594475,41,69,122,94,-80,-24,9,14
15:44:17.601471,-24,-47,0,99,127,127,6,-12
15:44:17.616462,48,75,36,-128,-128,-128,1,20
15:44:17.623455,-45,-71,-13,82,127,51,-14,-21
15:44:17.639444,37,101,80,-94,-128,-50,0,8
15:44:17.639444,-14,-69,22,57,127,127,10,-2
15:44:17.654435,1,15,50,127,-128,-37,-13,-9
15:44:17.661434,6,4,4,-39,49,5,9,5
15:44:17.676423,-8,-30,-48,-35,0,-37,-4,-3
15:44:17.684416,8,35,17,3,127,8,-4,-5
15:44:17.699407,3,20,-22,-128,6,56,5,3
15:44:17.706405,7,16,44,13,86,34,1,1
15:44:17.714401,-12,-29,-9,127,-41,-1,0,-1
15:44:17.721396,-7,8,31,31,-128,82,-1,-5
15:44:17.736387,2,-3,-34,-110,127,-19,4,9
15:44:17.744386,29,32,69,26,-128,-128,5,19
15:44:17.759373,-40,-57,6,127,87,27,-16,-20
15:44:17.766369,34,53,35,-118,-82,-56,4,14
15:44:17.789352,2,2,4,-56,-128,-86,-5,-1
15:44:17.789352,-9,6,18,-4,-128,-63,-16,-13
15:44:17.796350,-24,-21,-25,-32,127,-59,-22,-22
15:44:17.803346,-28,-48,-8,108,-95,-31,-12,-15
15:44:17.819336,-37,-56,-28,-25,127,30,-8,-23
15:44:17.826331,-6,-19,-17,111,54,17,1,1
15:44:17.849314,4,10,4,89,120,20,0,1
15:44:17.849314,20,12,-10,-128,-128,-69,8,14
15:44:17.856313,2,2,5,-61,127,10,-5,1
15:44:17.864308,-3,-22,-16,-122,-128,-41,-7,-3
15:44:17.879298,19,41,13,94,127,1,4,2
15:44:17.886294,-3,7,16,-84,-128,-48,-4,-2
15:44:17.901285,4,14,2,-104,-128,-56,0,3
15:44:17.902284,0,-19,-27,-20,127,55,2,5
15:44:17.916276,5,-3,-16,-88,-128,-45,-2,4
15:44:17.924270,-68,-109,-71,23,-4,-46,-22,-29
15:44:17.939262,8,10,10,-75,7,-3,-1,1
15:44:17.946257,-13,-53,-37,-48,84,-62,-5,-1
15:44:17.961247,-17,-20,-26,-78,127,-39,-17,-12
15:44:17.962247,-5,1,-5,-115,11,-22,-4,-3
15:44:17.976238,12,23,25,65,4,-5,1,5
15:44:17.984234,-4,-1,24,21,26,9,-2,-4
15:44:17.999224,4,-2,-14,100,82,13,11,9
15:44:18.006219,-1,3,8,-91,11,29,-1,4
15:44:18.021210,3,16,57,127,-128,97,9,0
15:44:18.022208,-1,13,14,28,-117,-17,-8,-4
15:44:18.059187,-17,-35,-18,12,-128,-20,-5,-5
15:44:18.060189,25,43,36,127,127,-18,4,9
15:44:18.066182,2,4,-17,-79,-128,-62,-6,-4
15:44:18.067182,3,19,-6,-128,-46,82,6,2
15:44:18.081173,0,5,-23,-128,-99,-36,-8,-6
15:44:18.082171,11,24,3,-55,-128,-63,-4,2
15:44:18.096163,-12,-7,-3,65,127,34,-1,-9
15:44:18.104156,-5,-37,-22,-86,-128,-31,4,3
15:44:18.126145,-17,-12,11,127,-128,56,-14,-17
15:44:18.127142,-4,-6,-7,127,-128,-37,-6,-6
15:44:18.141136,-6,17,44,127,127,127,7,-10
15:44:18.142136,8,26,-46,-128,-128,-128,-7,0
15:44:18.179109,-3,7,-23,-128,-128,-128,-23,-2
15:44:18.180109,-25,-24,48,127,127,127,12,-15
15:44:18.180109,12,1,-11,-104,-128,-92,3,5
15:44:18.186108,16,18,24,-37,-82,-36,0,6
15:44:18.201098,23,28,7,127,-128,85,11,13
15:44:18.202098,-24,-14,16,27,60,127,-4,-17
15:44:18.216089,9,13,1,-56,76,-20,-1,5
15:44:18.224083,-4,-5,-17,5,89,67,4,0
15:44:18.239075,-2,-11,-4,127,127,-34,-4,0
15:44:18.246071,1,-2,-1,100,127,127,12,1
15:44:18.261061,5,4,0,-44,-120,-36,0,1
15:44:18.262058,1,-1,-17,-53,9,-10,-2,3
15:44:18.276052,0,0,-6,-16,-22,8,5,0
15:44:18.284047,-5,-9,-3,25,127,27,-4,-4
15:44:18.299038,1,3,1,-3,-1,-5,-2,-1
15:44:18.306032,5,5,4,3,1,1,2,4
15:44:18.329019,1,-2,0,0,0,3,-1,-4
15:44:18.336017,0,-1,-2,-6,4,-1,-4,1
15:44:18.351005,3,-1,0,-1,1,-1,-2,0
15:44:18.352005,5,-1,-1,2,6,18,36,5
15:44:18.359001,-6,-2,1,0,0,-11,-9,-7
15:44:18.365995,11,13,7,4,1,3,-16,-40
15:44:18.380987,-83,-13,4,6,12,17,68,-24
15:44:18.381984,-2,-4,4,9,23,59,-1,100
15:44:18.396977,-123,22,12,17,9,26,127,-128
15:44:18.403973,38,-6,-3,-2,12,42,52,100
15:44:18.418964,127,4,7,2,3,62,-128,127
15:44:18.426958,-32,5,-18,-13,-53,-109,127,-128
15:44:18.441947,4,-3,4,-5,18,87,-128,127
15:44:18.441947,-34,-25,-15,4,-7,-13,127,-128
15:44:18.456940,-10,-13,-11,-8,-11,-27,127,-128
15:44:18.471928,-47,-39,-37,-40,-49,-107,-102,-41
15:44:18.478926,-53,-4,11,11,-5,-28,-64,-94
15:44:18.485927,-2,4,-7,-18,6,1,-9,-4
15:44:18.500911,-5,26,60,127,36,31,-3,15
15:44:18.523895,-69,-35,42,98,42,-5,46,-48
15:44:18.524896,9,21,-9,127,-115,-128,-65,-1
15:44:18.524896,-115,-61,-9,127,127,47,8,-108
15:44:18.538889,38,30,-54,-128,-128,-13,-50,33
15:44:18.545887,-31,39,-27,127,-128,-54,7,-14
15:44:18.560874,-128,-68,22,-18,78,-6,58,-128
15:44:18.561872,-98,53,-30,-74,-25,-76,6,2
15:44:18.576866,-128,23,-70,-128,-124,-14,19,-31
15:44:18.583862,-101,3,19,64,94,-4,-4,-44
15:44:18.598852,9,27,26,37,127,37,6,1
15:44:18.606848,-16,-14,-47,44,-128,-37,-8,-6
15:44:18.628834,30,-8,-15,78,127,47,7,17
15:44:18.629833,26,10,-9,12,-117,12,20,-1
15:44:18.635831,45,4,1,127,127,25,-7,66
15:44:18.643824,-38,-16,-14,-128,-58,0,-1,-54
15:44:18.658815,-78,-22,-16,-10,40,-45,-23,-72
15:44:18.666809,80,-3,9,51,127,70,-11,20
15:44:18.681797,-80,-12,-28,-49,115,-64,-17,-62
15:44:18.688793,88,30,23,-78,10,-15,53,127
15:44:18.703786,-14,-7,-21,-104,-112,-21,25,-41
15:44:18.704784,-70,10,22,34,-49,-71,13,0
15:44:18.718778,-3,5,-24,-96,-58,-26,-4,17
15:44:18.726772,39,11,-13,-40,13,-2,4,37
15:44:18.741764,-21,-17,19,65,104,-7,20,-5
15:44:18.748759,3,4,18,-37,106,9,0,-4
15:44:18.763750,-29,-9,-10,80,92,0,-9,34
15:44:18.764747,18,20,42,-49,-127,-7,3,7
15:44:18.778740,-32,-16,-12,-3,-128,-34,-31,-38
15:44:18.786735,-50,-4,10,-14,-128,-5,-16,-49
15:44:18.801726,9,0,2,88,127,20,-52,-1
15:44:18.808722,6,-1,10,66,127,-3,2,15
15:44:18.823713,-12,0,-30,-128,-128,-8,5,-5
15:44:18.824710,-23,-14,-40,-101,100,13,-1,-15
15:44:18.838701,7,-3,2,-57,-55,-31,1,51
15:44:18.846698,19,0,9,-18,-69,-36,-18,7
15:44:18.861690,-9,-6,-36,1,42,-24,-20,-13
15:44:18.868684,2,-2,-54,-128,-128,-10,4,3
15:44:18.891667,12,20,58,127,127,31,2,76
15:44:18.891667,-19,-6,31,127,98,18,42,-24
15:44:18.898666,22,1,5,106,34,8,68,-14
15:44:18.906662,20,-11,21,54,-128,-29,-45,-34
15:44:18.921652,-16,-12,-43,-43,-37,-37,-41,-36
15:44:18.928646,3,0,34,37,-18,-6,-7,12
15:44:18.943638,-8,-1,-36,-102,14,-11,11,4
15:44:18.944635,-18,-13,4,122,-59,-30,-43,-10
15:44:18.958629,-8,-10,-7,22,95,-11,17,-16
15:44:18.966622,5,5,4,-12,-17,-11,17,17
15:44:18.981615,-14,-13,-13,-52,-47,-21,-22,-29
15:44:18.988609,-14,-3,12,34,-36,11,37,-8
15:44:19.003600,-15,-8,-9,-95,42,3,-7,-21
15:44:19.011596,-3,4,-10,-68,19,-11,-15,-4
15:44:19.019591,0,0,15,-64,-76,0,2,-3
15:44:19.026586,6,-1,-7,20,16,1,6,31
15:44:19.041577,-3,-2,0,22,3,-4,-2,-5
15:44:19.048575,15,-2,-6,-6,11,-6,-7,-14
15:44:19.064563,-1,-2,5,-4,5,2,-7,9
15:44:19.071559,11,4,2,-5,-1,3,3,9
15:44:19.078552,-9,-6,13,-2,8,-7,-15,-24
15:44:19.086549,5,0,-15,-128,-128,-2,-1,6
15:44:19.109535,-6,-5,-6,110,13,15,18,-13
15:44:19.109535,-5,-3,-9,-34,-86,-12,-11,-7
15:44:19.123527,-2,0,6,17,10,-6,-16,-8
15:44:19.131522,13,5,1,-10,10,23,34,23
15:44:19.138514,-2,-6,-2,-4,-8,13,0,-2
15:44:19.154505,-19,-8,-2,-3,2,7,0,-15
15:44:19.161503,-3,-3,-4,-4,-8,-3,14,-21
15:44:19.168497,-6,-1,-1,-4,-4,4,5,1
15:44:19.191485,5,3,4,-128,-42,6,6,2
15:44:19.192482,-10,-6,7,96,33,-11,-12,-11
