timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
16:21:41.522323,0,0,-1,-4,-1,-2,-6,1
16:21:41.540315,-4,-4,0,-1,-5,-4,0,-2
16:21:41.543309,-3,5,4,0,6,10,18,8
16:21:41.558300,4,2,4,2,-1,-4,-8,12
16:21:41.558300,-9,-7,-11,-14,-16,-16,1,0
16:21:41.573291,-2,0,2,3,-1,-2,-3,-4
16:21:41.580290,-2,1,0,-2,3,4,-3,-4
16:21:41.595277,-3,-3,-2,1,-2,-3,1,1
16:21:41.603281,-9,-3,-3,-4,-4,-4,-8,-1
16:21:41.618263,-3,-4,-2,-1,-1,-1,-1,-5
16:21:41.618263,-8,-2,-3,1,-1,-1,-29,-15
16:21:41.633254,0,-1,3,3,-2,-3,-3,24
16:21:41.640261,-1,-1,-1,1,0,-4,-16,3
16:21:41.655241,-1,2,3,2,-2,-4,-17,-11
16:21:41.663237,-2,3,3,2,0,1,-1,-5
16:21:41.678227,-4,0,-1,2,-1,1,0,-2
16:21:41.678227,1,-1,-1,-1,1,-1,0,-4
16:21:41.700212,-2,-1,0,-3,-1,-3,3,2
16:21:41.701214,1,2,-2,0,-3,1,-3,-8
16:21:41.715236,9,0,0,3,3,-5,3,14
16:21:41.723200,-10,-9,-9,-9,-10,-11,-23,-21
16:21:41.738190,2,3,4,3,3,8,9,16
16:21:41.738190,-4,0,-1,-3,0,-1,-2,-1
16:21:41.753181,-1,-2,1,-1,0,1,-4,1
16:21:41.760178,0,-1,-3,-3,0,-1,0,1
16:21:41.775224,9,6,1,1,0,-6,-13,5
16:21:41.783161,-1,-5,-1,1,1,1,-9,-7
16:21:41.797156,-1,-3,0,-1,-4,-2,-8,-12
16:21:41.798154,-6,-9,-6,-6,-9,-14,-17,-17
16:21:41.813144,-3,0,3,3,2,3,5,-3
16:21:41.821138,-2,-1,-3,-1,-2,0,1,-3
16:21:41.835132,0,3,1,-1,-1,0,-2,-2
16:21:41.851120,0,-3,-1,0,-2,-1,-4,-2
16:21:41.857119,-2,-2,-4,-1,-1,-2,-6,-5
16:21:41.858117,5,2,2,2,5,4,4,10
16:21:41.873107,-9,1,5,5,9,9,20,-3
16:21:41.880104,3,2,0,2,0,-10,-6,2
16:21:41.895095,-4,-3,-2,-3,-1,-4,0,-8
16:21:41.903089,1,2,1,-1,1,2,1,11
16:21:41.925074,1,1,-1,0,-3,-2,0,-2
16:21:41.926075,-7,-3,0,-1,1,5,5,-1
16:21:41.933069,-1,-2,0,4,2,3,-1,-4
16:21:41.940082,-20,-6,-3,-3,-5,-2,4,-6
16:21:41.955078,-6,4,6,5,4,-2,1,-2
16:21:41.963052,-4,2,-2,2,1,1,-31,-11
16:21:41.978043,2,1,2,0,-2,0,-4,3
16:21:41.978043,-4,-2,0,-1,0,-1,-8,-6
16:21:41.993033,-4,-2,-1,-1,2,1,8,5
16:21:42.001027,0,-2,-2,-1,-1,1,-6,-1
16:21:42.015022,-5,-2,-1,0,-2,0,-3,-13
16:21:42.023015,5,-2,-2,0,1,3,5,6
16:21:42.038006,-7,-2,-2,3,1,-3,-7,-17
16:21:42.038006,-1,-1,1,-2,-3,-2,5,-4
16:21:42.052997,-3,-2,-3,-3,-1,1,-1,-7
16:21:42.059994,10,0,2,-1,-3,1,-3,4
16:21:42.075983,-11,-3,1,-1,-1,1,-5,-17
16:21:42.082978,-5,-5,-4,-3,-6,2,12,3
16:21:42.097969,-1,1,-1,0,0,0,-7,-3
16:21:42.097969,-2,-3,-3,0,-3,-2,8,-2
