timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27
15:38:43.300015,30676.501953125,37831.9921875,9133.8525390625,-107059.1953125,222765.296875,169838.171875,14780.400390625,28240.880859375,-10453.1474609375,17347.818359375,20723.623046875,22288.359375,-30195.994140625,-13039.07421875,87354.8828125,38940.5390625,-28134.478515625,5680.52587890625,-15906.65234375,130329.9453125,13748.3916015625,13802.576171875,672336.5,673601.375,0.0,0.0,0.0
15:38:43.303016,30655.400390625,37791.578125,9122.5859375,-119510.5546875,211163.546875,157636.0,14792.9189453125,28255.990234375,-22380.990234375,6679.27392578125,19375.8046875,22304.095703125,-31366.1484375,-16412.822265625,76071.625,27383.40625,-28869.814453125,-5509.1201171875,-27210.658203125,118385.8046875,2566.255615234375,2615.880126953125,661379.6875,662331.5625,0.0,0.0,0.0
15:38:43.303016,30772.17578125,38015.828125,9193.4013671875,-123518.6015625,207648.078125,153964.421875,14828.2373046875,28282.63671875,-26053.111328125,4032.99365234375,20452.07421875,22311.0703125,-30643.6875,-15689.556640625,72814.203125,24207.26171875,-28351.306640625,-8726.2158203125,-30337.982421875,114761.6796875,-750.5365600585938,-702.2532958984375,658367.25,659105.875,0.0,0.0,0.0
15:38:43.306024,30869.189453125,38216.46875,9254.828125,-112480.5078125,218102.296875,164968.53125,14839.1455078125,28286.48046875,-15347.908203125,14037.1064453125,22710.2109375,22294.259765625,-28845.583984375,-11434.8173828125,83084.5859375,34842.0078125,-27179.990234375,1502.5035400390625,-19943.490234375,125421.6796875,9367.490234375,9419.5283203125,668155.5625,669345.0625,0.0,0.0,0.0
15:38:43.309009,30799.625,38083.69140625,9215.3076171875,-102145.03125,227597.109375,174939.375,14809.0126953125,28256.974609375,-5547.38916015625,22387.33984375,22806.77734375,22276.109375,-28619.724609375,-9826.1806640625,92210.390625,44095.2265625,-27087.0,10567.865234375,-10881.4375,135205.953125,18463.7890625,18518.2421875,677110.375,678420.3125,0.0,49668.0,0.0
15:38:43.311010,30676.0546875,37836.015625,9141.4521484375,-106891.6328125,222936.875,170008.40625,14786.5703125,28239.5390625,-10265.5576171875,17512.16015625,20749.732421875,22287.732421875,-30184.908203125,-12970.9404296875,87506.53125,39104.2578125,-28125.626953125,5844.86767578125,-15758.7626953125,130696.359375,13892.97265625,13945.5478515625,672492.9375,673768.5,0.0,0.0,0.0
15:38:43.314021,30658.888671875,37788.44921875,9124.7314453125,-119163.8984375,211507.15625,157984.09375,14797.3896484375,28256.52734375,-22023.337890625,6999.3740234375,19412.46484375,22311.875,-31350.6796875,-16321.3525390625,76386.0,27712.447265625,-28851.6640625,-5245.529296875,-26926.501953125,119384.4609375,2879.560302734375,2929.72119140625,661687.625,662668.4375,0.0,0.0,0.0
15:38:43.317006,30767.8828125,38010.55078125,9182.4033203125,-123207.890625,207954.3125,154270.203125,14825.6435546875,28282.904296875,-25734.083984375,4310.97998046875,20460.2109375,22316.79296875,-30650.21484375,-15647.443359375,73090.7578125,24493.919921875,-28343.794921875,-8532.189453125,-30112.392578125,116094.765625,-474.7854309082031,-425.69744873046875,658643.9375,659401.75,0.0,0.0,0.0
15:38:43.319004,30865.076171875,38217.90234375,9241.1484375,-112341.6484375,218247.328125,165110.703125,14833.7802734375,28279.953125,-15194.384765625,14158.4404296875,22699.5703125,22298.193359375,-28863.466796875,-11455.9189453125,83209.40625,34972.19140625,-27173.193359375,1513.859130859375,-19868.830078125,126758.328125,9488.466796875,9540.5048828125,668282.625,669478.8125,0.0,0.0,0.0
15:38:43.322002,30790.7734375,38084.2265625,9207.6181640625,-102157.0078125,227605.78125,174942.953125,14800.787109375,28250.537109375,-5537.1962890625,22379.828125,22794.439453125,22280.310546875,-28646.28125,-9877.5927734375,92209.5,44102.109375,-27077.611328125,10438.2158203125,-10910.408203125,136278.90625,18453.86328125,18508.31640625,677104.875,678420.3125,0.0,0.0,0.0
15:38:43.325000,30664.07421875,37827.61328125,9137.517578125,-106853.8125,222981.5,170053.5625,14774.5888671875,28236.23046875,-10224.0703125,17536.66015625,20753.576171875,22287.912109375,-30187.947265625,-12994.27734375,87550.875,39153.8828125,-28107.296875,5816.166015625,-15702.87890625,131448.703125,13916.578125,13969.689453125,672523.375,673803.0625,0.0,0.0,0.0
15:38:43.327998,30638.412109375,37775.75,9119.814453125,-119204.3984375,211461.015625,157949.75,14784.15625,28246.15625,-22068.22265625,6936.6953125,19395.296875,22309.19140625,-31359.53125,-16377.951171875,76359.171875,27683.38671875,-28842.453125,-5255.63330078125,-26891.630859375,119582.8984375,2814.3779296875,2864.2705078125,661645.3125,662614.75,0.0,0.0,0.0
15:38:43.330997,30753.21875,38000.08984375,9180.8837890625,-123402.6328125,207757.15625,154083.78125,14816.5234375,28270.923828125,-25927.12890625,4114.6279296875,20441.79296875,22318.3125,-30666.935546875,-15723.4443359375,72929.453125,24328.86328125,-28331.814453125,-8589.681640625,-30152.5390625,115689.25,-687.2318115234375,-638.9485473632812,658464.0,659197.375,0.0,49668.0,0.0
15:38:43.332995,30853.80859375,38206.90234375,9237.125,-112524.0546875,218053.828125,164936.34375,14831.8134765625,28275.125,-15383.13671875,13969.0634765625,22691.43359375,22305.794921875,-28882.689453125,-11507.689453125,83054.453125,34816.8828125,-27159.06640625,1535.4971923828125,-19859.978515625,126021.5390625,9279.5068359375,9330.2041015625,668099.875,669276.75,0.0,0.0,0.0
15:38:43.335016,30786.927734375,38075.46484375,9194.6533203125,-102304.71875,227439.109375,174794.796875,14799.087890625,28242.310546875,-5696.35205078125,22212.89453125,22790.59375,22285.318359375,-28648.60546875,-9909.513671875,92085.75,43970.671875,-27059.28125,10539.431640625,-10847.5498046875,135452.390625,18263.94921875,18318.669921875,676937.5,678237.5,0.0,0.0,0.0
15:38:43.337016,30658.44140625,37820.99609375,9116.595703125,-107037.2890625,222777.09375,169863.015625,14771.7275390625,28223.35546875,-10418.7236328125,17337.8046875,20736.9453125,22293.0078125,-30202.1640625,-13039.9677734375,87389.21875,38983.90625,-28094.2421875,5891.72021484375,-15664.431640625,130726.2734375,13684.013671875,13736.857421875,672312.625,673577.8125,0.0,0.0,0.0
15:38:43.339990,30631.6171875,37761.17578125,9099.6064453125,-119391.71875,211249.109375,157739.0,14782.189453125,28235.60546875,-22270.20703125,6748.30126953125,19373.212890625,22310.0859375,-31377.50390625,-16407.994140625,76192.421875,27503.48828125,-28838.162109375,-5209.853515625,-26868.830078125,119184.2890625,2572.961669921875,2623.12255859375,661427.875,662380.4375,0.0,0.0,0.0
